# 300 x 150 (test data)
    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00
    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00
    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00
    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00    30.00
   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00    30.00    30.00    30.00    30.00
   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00    30.00    30.00    30.00    30.00
   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00    30.00    30.00    30.00    30.00
   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00    30.00    30.00    30.00    30.00
   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00    30.00    30.00    30.00    30.00
   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00   -10.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00     2.00    30.00    30.00    30.00    30.00
